# This file is semicolon delimited
StanFunction; Arguments; ReturnType; Page
multi_normal_log;(vectors y, row_vectors mu, matrix Sigma);real;424
multi_normal_log;(vectors y, vectors mu, matrix Sigma);real;424
multi_normal_prec;~;real;425
multi_normal_prec_log;(row_vectors y, row_vectors mu, matrix Omega);real;425
multi_normal_prec_log;(row_vectors y, vectors mu, matrix Omega);real;425
multi_normal_prec_log;(vectors y, row_vectors mu, matrix Omega);real;425
multi_normal_prec_log;(vectors y, vectors mu, matrix Omega);real;425
multi_normal_rng;(vector mu, matrix Sigma);vector;425
multi_student_t;~;real;428
multi_student_t_log;(row_vectors y, real nu, row_vectors mu, matrix Sigma);real;429
multi_student_t_log;(row_vectors y, real nu, vectors mu, matrix Sigma);real;429
multi_student_t_log;(vectors y, real nu, row_vectors mu, matrix Sigma);real;428
multi_student_t_log;(vectors y, real nu, vectors mu, matrix Sigma);real;428
multi_student_t_rng;(real nu, vector mu, matrix Sigma);vector;429
multinomial;~;real;397
multinomial_log;(int[] y, vector theta);real;397
multinomial_rng;(vector theta, int N);int[];397
multiply_log;(real x, real y);real;344
multiply_lower_tri_self_transpose;(matrix x);matrix;360
neg_binomial;~;real;392
neg_binomial_2;~;real;393
neg_binomial_2_ccdf_log;(ints n, reals mu, reals phi);real;394
neg_binomial_2_cdf;(ints n, reals mu, reals phi);real;394
neg_binomial_2_cdf_log;(ints n, reals mu, reals phi);real;394
neg_binomial_2_log;(ints y, reals mu, reals phi);real;393
neg_binomial_2_log;~;real;394
neg_binomial_2_log_log;(ints y, reals eta, reals phi);real;394
neg_binomial_2_log_rng;(real eta, real phi);int;395
neg_binomial_2_rng;(real mu, real phi);int;394
neg_binomial_ccdf_log;(ints n, reals alpha, reals beta);real;393
neg_binomial_cdf;(ints n, reals alpha, reals beta);real;392
neg_binomial_cdf_log;(ints n, reals alpha, reals beta);real;392
neg_binomial_log;(ints n, reals alpha, reals beta);real;392
neg_binomial_rng;(real alpha, real beta);int;393
negative_infinity;();real;324
normal;~;real;399
normal_ccdf_log;(reals y, reals mu, reals sigma);real;399
normal_cdf;(reals y, reals mu, reals sigma);real;399
normal_cdf_log;(reals y, reals mu, reals sigma);real;399
normal_log;(reals y, reals mu, reals sigma);real;399
normal_rng;(real mu, real sigma);real;399
not_a_number;();real;324
num_elements;(T[] x);int;349
num_elements;(matrix x);int;353
num_elements;(row_vector x);int;353
num_elements;(vector x);int;353
operator!;(int x);int;327
operator!;(real x);int;327
operator!=;(int x, int y);int;326
operator!=;(real x, real y);int;327
operator&&;(int x, int y);int;327
operator&&;(real x, real y);int;327
operator';(matrix x);matrix;357
operator';(row_vector x);vector;357
operator';(vector x);row_vector;357
operator*;(int x, int y);int;322
operator*;(matrix x, matrix y);matrix;355
operator*;(matrix x, real y);matrix;355
operator*;(matrix x, vector y);vector;355
operator*;(real x, matrix y);matrix;354
operator*;(real x, real y);real;330
operator*;(real x, row_vector y);row_vector;354
operator*;(real x, vector y);vector;354
operator*;(row_vector x, matrix y);row_vector;355
operator*;(row_vector x, real y);row_vector;355
operator*;(row_vector x, vector y);real;355
operator*;(vector x, real y);vector;354
operator*;(vector x, row_vector y);matrix;355
operator+;(int x);int;322
operator+;(int x, int y);int;322
operator+;(matrix x, matrix y);matrix;354
operator+;(matrix x, real y);matrix;355
operator+;(real x);real;330
operator+;(real x, matrix y);matrix;355
operator+;(real x, real y);real;329
operator+;(real x, row_vector y);row_vector;355
operator+;(real x, vector y);vector;355
operator+;(row_vector x, real y);row_vector;355
operator+;(row_vector x, row_vector y);row_vector;354
operator+;(vector x, real y);vector;355
operator+;(vector x, vector y);vector;354
operator-;(int x);int;322
operator-;(int x, int y);int;322
operator-;(matrix x);matrix;354
operator-;(matrix x, matrix y);matrix;354
operator-;(matrix x, real y);matrix;356
operator-;(real x);real;330
operator-;(real x, matrix y);matrix;356
operator-;(real x, real y);real;330
operator-;(real x, row_vector y);row_vector;356
operator-;(real x, vector y);vector;356
operator-;(row_vector x);row_vector;354
operator-;(row_vector x, real y);row_vector;356
operator-;(row_vector x, row_vector y);row_vector;354
operator-;(vector x);vector;354
operator-;(vector x, real y);vector;355
operator-;(vector x, vector y);vector;354
operator.*;(matrix x, matrix y);matrix;356
operator.*;(row_vector x, row_vector y);row_vector;356
operator.*;(vector x, vector y);vector;356
operator./;(matrix x, matrix y);matrix;357
operator./;(matrix x, real y);matrix;357
operator./;(real x, matrix y);matrix;357
operator./;(real x, row_vector y);row_vector;357
operator./;(real x, vector y);vector;357
operator./;(row_vector x, real y);row_vector;357
operator./;(row_vector x, row_vector y);row_vector;357
operator./;(vector x, real y);vector;356
operator./;(vector x, vector y);vector;356
operator/;(int x, int y);int;322
operator/;(matrix B, matrix A);matrix;368
operator/;(matrix x, real y);matrix;356
operator/;(real x, real y);real;330
operator/;(row_vector b, matrix A);row_vector;368
operator/;(row_vector x, real y);row_vector;356
operator/;(vector x, real y);vector;356
operator<;(int x, int y);int;325
operator<;(real x, real y);int;326
operator<=;(int x, int y);int;326
operator<=;(real x, real y);int;326
operator==;(int x, int y);int;326
operator==;(real x, real y);int;326
operator>;(int x, int y);int;326
operator>;(real x, real y);int;326
operator>=;(int x, int y);int;326
operator>=;(real x, real y);int;326
operator\;(matrix A, matrix B);matrix;368
operator\;(matrix A, vector b);vector;368
operator^;(real x, real y);real;330
operator||;(int x, int y);int;327
operator||;(real x, real y);int;327
ordered_logistic;~;real;391
ordered_logistic_log;(int k, real eta, vector c);real;391
ordered_logistic_rng;(real eta, vector c);int;391
owens_t;(real h, real a);real;339
pareto;~;real;417
pareto_ccdf_log;(reals y, reals y_min, reals alpha);real;417
pareto_cdf;(reals y, reals y_min, reals alpha);real;417
pareto_cdf_log;(reals y, reals y_min, reals alpha);real;417
pareto_log;(reals y, reals y_min, reals alpha);real;417
pareto_rng;(real y_min, real alpha);real;417
pareto_type_2;~;real;418
pareto_type_2_ccdf_log;(reals y, reals mu, reals lambda, reals alpha);real;418
pareto_type_2_cdf;(reals y, reals mu, reals lambda, reals alpha);real;418
pareto_type_2_cdf_log;(reals y, reals mu, reals lambda, reals alpha);real;418
pareto_type_2_log;(reals y, reals mu, reals lambda, reals alpha);real;418
pareto_type_2_rng;(real mu, real lambda, real alpha);real;418
pi;();real;324
poisson;~;real;395
poisson_ccdf_log;(ints n, reals lambda);real;395
poisson_cdf;(ints n, reals lambda);real;395
poisson_cdf_log;(ints n, reals lambda);real;395
poisson_log;(ints n, reals lambda);real;395
poisson_log;~;real;396
poisson_log_log;(ints n, reals alpha);real;396
poisson_log_rng;(real alpha);int;396
poisson_rng;(real lambda);int;395
positive_infinity;();real;324
pow;(real x, real y);real;334
print;(T1 x1,..., TN xN);void;320
prod;(int x[]);real;347
prod;(matrix x);real;362
prod;(real x[]);real;346
prod;(row_vector x);real;362
prod;(vector x);real;362
qr_Q;(matrix A);matrix;370
qr_R;(matrix A);matrix;370
quad_form;(matrix A, matrix B);matrix;360
quad_form;(matrix A, vector B);real;360
quad_form_diag;(matrix m, row_vector rv);matrix;360
quad_form_diag;(matrix m, vector v);matrix;360
quad_form_sym;(matrix A, matrix B);matrix;360
quad_form_sym;(matrix A, vector B);real;360
rank;(int[] v, int s);int;352
rank;(real[] v, int s);int;352
rank;(row_vector v, int s);int;372
rank;(vector v, int s);int;371
rayleigh;~;real;415
rayleigh_ccdf_log;(real y, real sigma);real;415
rayleigh_cdf;(real y, real sigma);real;415
rayleigh_cdf_log;(real y, real sigma);real;415
rayleigh_log;(reals y, reals sigma);real;415
rayleigh_rng;(real sigma);real;415
rep_array;(T x, int k, int m, int n);T[];350
rep_array;(T x, int m, int n);T[];349
rep_array;(T x, int n);T[];349
rep_matrix;(real x, int m, int n);matrix;363
rep_matrix;(row_vector rv, int m);matrix;363
rep_matrix;(vector v, int n);matrix;363
rep_row_vector;(real x, int n);row_vector;363
rep_vector;(real x, int m);vector;363
rising_factorial;(real x, real n);real;343
round;(real x);real;333
row;(matrix x, int m);row_vector;364
rows;(matrix x);int;353
rows;(row_vector x);int;353
rows;(vector x);int;353
rows_dot_product;(matrix x, matrix y);vector;359
rows_dot_product;(row_vector x, row_vector y);vector;359
rows_dot_product;(vector x, vector y);vector;358
rows_dot_self;(matrix x);vector;359
rows_dot_self;(row_vector x);vector;359
rows_dot_self;(vector x);vector;359
scaled_inv_chi_square;~;real;409
scaled_inv_chi_square_ccdf_log;(reals y, reals nu, reals sigma);real;410
scaled_inv_chi_square_cdf;(reals y, reals nu, reals sigma);real;410
scaled_inv_chi_square_cdf_log;(reals y, reals nu, reals sigma);real;410
scaled_inv_chi_square_log;(reals y, reals nu, reals sigma);real;410
scaled_inv_chi_square_rng;(real nu, real sigma);real;410
sd;(matrix x);real;363
sd;(real x[]);real;347
sd;(row_vector x);real;363
sd;(vector x);real;363
segment;(T[] sv, int i, int n);T[];365
segment;(row_vector v, int i, int n);row_vector;365
segment;(vector v, int i, int n);vector;365
sin;(real x);real;335
singular_values;(matrix A);vector;371
sinh;(real x);real;336
size;(T[] x);int;349
skew_normal;~;real;401
skew_normal_ccdf_log;(reals y, reals mu, reals sigma reals alpha);real;401
skew_normal_cdf;(reals y, reals mu, reals sigma, reals alpha);real;401
skew_normal_cdf_log;(reals y, reals mu, reals sigma reals alpha);real;401
skew_normal_log;(reals y, reals mu, reals sigma, reals alpha);real;401
skew_normal_rng;(real mu, real sigma, real alpha);real;401
softmax;(vector x);vector;367
sort_asc;(int[] v);int[];351
sort_asc;(real[] v);real[];351
sort_asc;(row_vector v);row_vector;371
sort_asc;(vector v);vector;371
sort_desc;(int[] v);int[];351
sort_desc;(real[] v);real[];351
sort_desc;(row_vector v);row_vector;371
sort_desc;(vector v);vector;371
sort_indices_asc;(int[] v);int[];351
sort_indices_asc;(real[] v);int[];351
sort_indices_asc;(row_vector v);int[];371
sort_indices_asc;(vector v);int[];371
sort_indices_desc;(int[] v);int[];351
sort_indices_desc;(real[] v);int[];351
sort_indices_desc;(row_vector v);int[];371
sort_indices_desc;(vector v);int[];371
sqrt2;();real;324
sqrt;(real x);real;333
square;(real x);real;333
squared_distance;(row_vector x, row_vector y[]);real;348
squared_distance;(row_vector x, vector y[]);real;348
squared_distance;(vector x, row_vector y[]);real;348
squared_distance;(vector x, vector y);real;348
step;(real x);real;328
student_t;~;real;402
student_t_ccdf_log;(reals y, reals nu, reals mu, reals sigma);real;402
student_t_cdf;(reals y, reals nu, reals mu, reals sigma);real;402
student_t_cdf_log;(reals y, reals nu, reals mu, reals sigma);real;402
student_t_log;(reals y, reals nu, reals mu, reals sigma);real;402
student_t_rng;(real nu, real mu, real sigma);real;402
sub_col;(matrix x, int i, int j, int n_rows);vector;364
sub_row;(matrix x, int i, int j, int n_cols);row_vector;365
sum;(int x[]);int;346
sum;(matrix x);real;362
sum;(real x[]);real;346
sum;(row_vector x);real;362
sum;(vector x);real;362
tail;(T[] sv, int n);T[];365
tail;(row_vector rv, int n);row_vector;365
tail;(vector v, int n);vector;365
tan;(real x);real;335
tanh;(real x);real;337
tcrossprod;(matrix x);matrix;359
tgamma;(real x);real;340
to_array_1d;(int[...] a);int[];377
to_array_1d;(matrix m);real[];377
to_array_1d;(real[...] a);real[];377
to_array_1d;(row_vector v);real[];377
to_array_1d;(vector v);real[];377
to_array_2d;(matrix m);real[,];377
to_matrix;(int[,] a);matrix;376
to_matrix;(matrix m);matrix;376
to_matrix;(real[,] a);matrix;376
to_matrix;(row_vector v);matrix;376
to_matrix;(vector v);matrix;376
to_row_vector;(int[] a);row_vector;377
to_row_vector;(matrix m);row_vector;377
to_row_vector;(real[] a);row_vector;377
to_row_vector;(row_vector v);row_vector;377
to_row_vector;(vector v);row_vector;377
to_vector;(int[] a);vector;376
to_vector;(matrix m);vector;376
to_vector;(real[] a);vector;376
to_vector;(row_vector v);vector;376
to_vector;(vector v);vector;376
trace;(matrix A);real;369
trace_gen_quad_form;(matrix D,matrix A, matrix B);real;360
trace_quad_form;(matrix A, matrix B);real;360
trigamma;(real x);real;340
trunc;(real x);real;333
uniform;~;real;423
uniform_ccdf_log;(reals y, reals alpha, reals beta);real;423
uniform_cdf;(reals y, reals alpha, reals beta);real;423
uniform_cdf_log;(reals y, reals alpha, reals beta);real;423
uniform_log;(reals y, reals alpha, reals beta);real;423
uniform_rng;(real alpha, real beta);real;423
variance;(matrix x);real;362
variance;(real x[]);real;347
variance;(row_vector x);real;362
variance;(vector x);real;362
von_mises;~;real;421
von_mises_log;(reals y, reals mu, reals kappa);real;421
von_mises_rng;(reals mu, reals kappa);real;421
weibull;~;real;413
weibull_ccdf_log;(reals y, reals alpha, reals sigma);real;413
weibull_cdf;(reals y, reals alpha, reals sigma);real;413
weibull_cdf_log;(reals y, reals alpha, reals sigma);real;413
weibull_log;(reals y, reals alpha, reals sigma);real;413
weibull_rng;(real alpha, real sigma);real;413
wiener;~;real;416
wiener_log;(reals y, reals alpha, reals tau, reals beta, reals delta);real;416
wishart;~;real;435
wishart_log;(matrix W, real nu, matrix Sigma);real;435
wishart_rng;(real nu, matrix Sigma);matrix;435
