273, 25.3733
274, 25.3881
275, 25.3954
276, 25.4104
277, 25.4253
278, 25.4327
279, 25.4364
280, 25.4954
281, 25.5256
282, 25.5405
283, 25.5478
284, 25.5552
285, 25.5712
286, 25.5788
287, 25.5938
288, 25.6112
289, 25.6186
290, 25.6269
291, 25.6343
292, 25.6491
293, 25.6565
294, 25.687
295, 25.7017
296, 25.709
297, 25.7238
298, 25.7311
299, 25.7621
300, 25.7952
301, 25.8102
302, 25.8177
303, 25.8326
304, 25.8475
305, 25.8624
306, 25.8921
307, 25.907
308, 25.9366
309, 25.9515
310, 25.9664
311, 25.9813
312, 25.9888
313, 25.9964
314, 26.0039
315, 26.0188
316, 26.0263
317, 26.0412
318, 26.0561
319, 26.0636
320, 26.0933
321, 26.1082
322, 26.1157
323, 26.1306
324, 26.1455
325, 26.153
326, 26.1605
327, 26.1754
328, 26.1903
329, 26.1978
330, 26.2127
331, 26.2276
332, 26.2437
333, 26.2511
334, 26.2584
335, 26.273
336, 26.3032
337, 26.3181
338, 26.3256
339, 26.3411
340, 26.356
341, 26.3708
342, 26.3782
343, 26.3929
344, 26.4077
345, 26.4157
346, 26.4305
347, 26.438
348, 26.4455
349, 26.4604
350, 26.4678
351, 26.4752
352, 26.5046
353, 26.5194
354, 26.5341
355, 26.5489
356, 26.5563
357, 26.586
358, 26.6007
359, 26.6156
360, 26.6229
361, 26.6377
362, 26.645
363, 26.6523
364, 26.6669
365, 26.6815
366, 26.6888
367, 26.7034
368, 26.7106
369, 26.7179
370, 26.7215
371, 26.7508
372, 26.7654
373, 26.7727
374, 26.7873
375, 26.8019
376, 26.8092
377, 26.8164
378, 26.8237
379, 26.8309
380, 26.8345
381, 26.8491
382, 26.8637
383, 26.871
384, 26.8856
385, 26.9002
386, 26.9149
387, 26.9295
388, 26.9367
389, 26.9514
390, 26.9586
391, 26.9622
392, 26.9768
393, 26.9914
394, 27.0061
395, 27.0207
396, 27.0279
397, 27.0425
398, 27.0498
399, 27.0644
400, 27.079
401, 27.0863
402, 27.1009
403, 27.1155
404, 27.1228
405, 27.1374
406, 27.152
407, 27.1666
408, 27.1739
409, 27.1885
410, 27.1958
411, 27.203
412, 27.2176
413, 27.2249
414, 27.2395
415, 27.2468
416, 27.254
417, 27.2686
418, 27.2833
419, 27.2905
420, 27.3051
421, 27.3124
422, 27.3196
423, 27.3342
424, 27.3415
425, 27.3568
426, 27.3748
427, 27.3828
428, 27.3992
429, 27.4183
430, 27.4362
431, 27.4517
432, 27.459
433, 27.4667
434, 27.4742
435, 27.4891
436, 27.4964
437, 27.5136
438, 27.5316
439, 27.5464
440, 27.5555
441, 27.5633
442, 27.5709
443, 27.588
444, 27.6041
445, 27.6197
446, 27.6345
447, 27.6418
448, 27.65
449, 27.6707
450, 27.6882
451, 27.6924
452, 27.7003
453, 27.7154
454, 27.7249
455, 27.7286
456, 27.7905
457, 27.8213
458, 27.8363
459, 27.8547
460, 27.8728
461, 27.8885
462, 27.9062
463, 27.915
464, 27.98
465, 27.9975
466, 28.0131
467, 28.0281
468, 28.0357
469, 28.0697
470, 28.0844
471, 28.0939
472, 28.1092
473, 28.1241
474, 28.1391
475, 28.1467
476, 28.1552
477, 28.1846
478, 28.1992
479, 28.2137
480, 28.2283
481, 28.2358
482, 28.295
483, 28.3244
484, 28.3394
485, 28.3466
486, 28.3613
487, 28.3906
488, 28.4052
489, 28.4199
490, 28.4345
491, 28.4418
492, 28.449
493, 28.4636
494, 28.4709
495, 28.4855
496, 28.5036
497, 28.5185
498, 28.5259
499, 28.5861
500, 28.6008
501, 28.6154
502, 28.6227
503, 28.6299
504, 28.6374
505, 28.6671
506, 28.6967
507, 28.7115
508, 28.7188
509, 28.7335
510, 28.7483
511, 28.7556
512, 28.7703
513, 28.7776
514, 28.785
515, 28.7997
516, 28.8145
517, 28.8292
518, 28.844
519, 28.8513
520, 28.866
521, 28.8733
522, 28.8881
523, 28.9028
524, 28.9176
525, 28.9249
526, 28.9322
527, 28.9395
528, 28.9468
529, 28.9764
530, 28.9912
531, 29.0059
532, 29.0207
533, 29.0354
534, 29.0502
535, 29.0649
536, 29.0797
537, 29.0945
538, 29.1019
539, 29.1166
540, 29.1314
541, 29.1387
542, 29.146
543, 29.1607
544, 29.1755
545, 29.1902
546, 29.1976
547, 29.2123
548, 29.2271
549, 29.2417
550, 29.249
551, 29.2783
552, 29.293
553, 29.3002
554, 29.3085
555, 29.3239
556, 29.3313
557, 29.335
558, 29.3499
559, 29.3648
560, 29.3795
561, 29.3943
562, 29.4091
563, 29.4238
564, 29.4312
565, 29.4459
566, 29.4607
567, 29.4681
568, 29.4755
569, 29.4829
570, 29.4976
571, 29.5053
572, 29.5127
573, 29.5274
574, 29.558
575, 29.5764
576, 29.5841
577, 29.5917
578, 29.5993
579, 29.6069
580, 29.6145
581, 29.6221
582, 29.6296
583, 29.6371
584, 29.652
585, 29.6669
586, 29.6818
587, 29.6894
588, 29.6969
589, 29.7044
590, 29.7119
591, 29.7194
592, 29.7343
593, 29.7492
594, 29.7641
595, 29.7791
596, 29.7939
597, 29.8088
598, 29.8164
599, 29.8314
600, 29.8387
601, 29.846
602, 29.8606
603, 29.8755
604, 29.8827
605, 29.8975
606, 29.9049
607, 29.9085
608, 29.9233
609, 29.9384
610, 29.9534
611, 29.9684
612, 29.976
613, 29.9836
614, 29.9912
615, 29.9988
616, 30.0138
617, 30.0214
618, 30.0364
619, 30.044
620, 30.0516
621, 30.0555
622, 30.0631
623, 30.0781
624, 30.0858
625, 30.0933
626, 30.1009
627, 30.1085
628, 30.1161
629, 30.1237
630, 30.1313
631, 30.1463
632, 30.1613
633, 30.1689
634, 30.1765
635, 30.1841
636, 30.1991
637, 30.2066
638, 30.2365
639, 30.2515
640, 30.2666
641, 30.2816
642, 30.2891
643, 30.2967
644, 30.3118
645, 30.3194
646, 30.3269
647, 30.342
648, 30.3495
649, 30.3646
650, 30.3721
651, 30.3872
652, 30.4022
653, 30.4098
654, 30.4248
655, 30.4324
656, 30.4474
657, 30.4624
658, 30.4774
659, 30.485
660, 30.5
661, 30.5151
662, 30.5301
663, 30.5451
664, 30.5527
665, 30.5602
666, 30.5678
667, 30.5754
668, 30.5903
669, 30.6052
670, 30.6231
671, 30.6306
672, 30.6382
673, 30.6457
674, 30.653
675, 30.6604
676, 30.6677
677, 30.675
678, 30.6823
679, 30.6898
680, 30.7046
681, 30.7193
682, 30.7343
683, 30.7491
684, 30.7638
685, 30.7711
686, 30.7859
687, 30.8006
688, 30.808
689, 30.8228
690, 30.8378
691, 30.8451
692, 30.8525
693, 30.8672
694, 30.8745
695, 30.8894
696, 30.8967
697, 30.904
698, 30.9113
699, 30.9264
700, 30.934
701, 30.9418
702, 30.9569
703, 30.972
704, 30.987
705, 30.9946
706, 31.0021
707, 31.0172
708, 31.0322
709, 31.0472
710, 31.0622
711, 31.0773
712, 31.0923
713, 31.0999
714, 31.1149
715, 31.1225
716, 31.1375
717, 31.1451
718, 31.1527
719, 31.1677
720, 31.1827
721, 31.1977
722, 31.2128
723, 31.2203
724, 31.228
725, 31.243
726, 31.258
727, 31.273
728, 31.288
729, 31.303
730, 31.3106
731, 31.3256
732, 31.3332
733, 31.3408
734, 31.3484
735, 31.356
736, 31.371
737, 31.3786
738, 31.3936
739, 31.4012
740, 31.4162
741, 31.4238
742, 31.4388
743, 31.4464
744, 31.4614
745, 31.4764
746, 31.484
747, 31.499
748, 31.514
749, 31.529
750, 31.5366
751, 31.5516
752, 31.5666
753, 31.5742
754, 31.5818
755, 31.5894
756, 31.6202
757, 31.635
758, 31.6496
759, 31.6643
760, 31.6736
761, 31.6822
762, 31.6859
763, 31.7007
764, 31.7155
765, 31.7302
766, 31.746
767, 31.7535
768, 31.7609
769, 31.7683
770, 31.7758
771, 31.7905
772, 31.7979
773, 31.8054
774, 31.8204
775, 31.85
776, 31.865
777, 31.8801
778, 31.8949
779, 31.9022
780, 31.9097
781, 31.9171
782, 31.9318
783, 31.9466
784, 31.954
785, 31.969
786, 31.9838
787, 31.9986
788, 32.0134
789, 32.021
790, 32.0359
791, 32.0434
792, 32.0581
793, 32.0731
794, 32.0805
795, 32.0879
796, 32.1026
797, 32.1174
798, 32.1325
799, 32.14
800, 32.1547
801, 32.1695
802, 32.1769
803, 32.1917
804, 32.2064
805, 32.2212
806, 32.2285
807, 32.2435
808, 32.2508
809, 32.2658
810, 32.2732
811, 32.288
812, 32.2954
813, 32.3027
814, 32.3175
815, 32.3325
816, 32.3473
817, 32.3547
818, 32.3696
819, 32.377
820, 32.3843
821, 32.3991
822, 32.4065
823, 32.4139
824, 32.4212
825, 32.436
826, 32.4435
827, 32.4509
828, 32.4583
829, 32.4657
830, 32.4733
831, 32.4807
832, 32.4954
833, 32.5103
834, 32.5176
835, 32.5324
836, 32.5471
837, 32.5619
838, 32.5692
839, 32.5841
840, 32.599
841, 32.6137
842, 32.6285
843, 32.6389
844, 32.6469
845, 32.6542
846, 32.6615
847, 32.6688
848, 32.6762
849, 32.6835
850, 32.6982
851, 32.713
852, 32.7277
853, 32.7424
854, 32.7571
855, 32.7644
856, 32.768
857, 32.7754
858, 32.7903
859, 32.8052
860, 32.8198
861, 32.8271
862, 32.8347
863, 32.8448
864, 32.8523
865, 32.8596
866, 32.8669
867, 32.8816
868, 32.8889
869, 32.8963
870, 32.9036
871, 32.9109
872, 32.9255
873, 32.9402
874, 32.9474
875, 32.9547
876, 32.9693
877, 32.9839
878, 32.9912
879, 33.0058
880, 33.0204
881, 33.0277
882, 33.0349
883, 33.0422
884, 33.0568
885, 33.064
886, 33.0713
887, 33.0785
888, 33.0858
889, 33.093
890, 33.1077
891, 33.1223
892, 33.1369
893, 33.1515
894, 33.1661
895, 33.1808
896, 33.1954
897, 33.21
898, 33.2246
899, 33.2398
900, 33.2549
901, 33.2624
902, 33.2699
903, 33.2848
904, 33.2924
905, 33.2999
906, 33.3148
907, 33.3297
908, 33.3372
909, 33.3523
910, 33.3598
911, 33.3747
912, 33.3896
913, 33.4045
914, 33.412
915, 33.4269
916, 33.4344
917, 33.4419
918, 33.4495
919, 33.457
920, 33.4719
921, 33.4794
922, 33.4943
923, 33.5018
924, 33.5093
925, 33.5168
926, 33.5244
927, 33.5319
928, 33.5394
929, 33.5543
930, 33.5618
931, 33.5767
932, 33.5916
933, 33.5991
934, 33.6067
935, 33.6216
936, 33.6365
937, 33.644
938, 33.6515
939, 33.659
940, 33.6666
941, 33.6815
942, 33.689
943, 33.7039
944, 33.7114
945, 33.7189
946, 33.7338
947, 33.7487
948, 33.7636
949, 33.7897
950, 33.7972
951, 33.8011
952, 33.816
953, 33.8309
954, 33.8458
955, 33.8533
956, 33.8682
957, 33.8831
958, 33.898
959, 33.9055
960, 33.9094
961, 33.9685
962, 33.9981
963, 34.0278
964, 34.0427
965, 34.0502
966, 34.0577
967, 34.1177
968, 34.1483
969, 34.1632
970, 34.1705
971, 34.1999
972, 34.2145
973, 34.2218
974, 34.2364
975, 34.2513
976, 34.2587
977, 34.2673
978, 34.2827
979, 34.2976
980, 34.3052
981, 34.3127
982, 34.3423
983, 34.3572
984, 34.3647
985, 34.3722
986, 34.3761
987, 34.407
988, 34.4221
989, 34.4369
990, 34.4444
991, 34.4591
992, 34.4739
993, 34.4887
994, 34.5035
995, 34.5186
996, 34.5333
997, 34.548
998, 34.5629
999, 34.5704
