445, 6.16884
446, 6.18445
447, 6.19954
448, 6.215
449, 6.22973
450, 6.24686
451, 6.26233
452, 6.27821
453, 6.29338
454, 6.30872
455, 6.32395
456, 6.33921
457, 6.35548
458, 6.37049
459, 6.38651
460, 6.4015
461, 6.41965
462, 6.43938
463, 6.45734
464, 6.47382
465, 6.49085
466, 6.50633
467, 6.51379
468, 6.52917
469, 6.54422
470, 6.55922
471, 6.5748
472, 6.59007
473, 6.60526
474, 6.61297
475, 6.62947
476, 6.63698
477, 6.64446
478, 6.65953
479, 6.67436
480, 6.68185
481, 6.69023
482, 6.69778
483, 6.71306
484, 6.728
485, 6.73552
486, 6.75041
487, 6.76566
488, 6.78059
489, 6.79549
490, 6.81039
491, 6.82528
492, 6.8328
493, 6.84769
494, 6.8626
495, 6.87749
496, 6.89238
497, 6.90728
498, 6.92217
499, 6.9371
500, 6.94463
501, 6.95952
502, 6.97441
503, 6.98196
504, 6.99684
505, 7.012
506, 7.02985
507, 7.0387
508, 7.05508
509, 7.0721
510, 7.09046
511, 7.10848
512, 7.12345
513, 7.13843
514, 7.15603
515, 7.17097
516, 7.18663
517, 7.20284
518, 7.21766
519, 7.23295
520, 7.24059
521, 7.25564
522, 7.27121
523, 7.28706
524, 7.30181
525, 7.31658
526, 7.33155
527, 7.33884
528, 7.35344
529, 7.36803
530, 7.38288
531, 7.39012
532, 7.40479
533, 7.41955
534, 7.43483
535, 7.4496
536, 7.46419
537, 7.4715
538, 7.4865
539, 7.50319
540, 7.52421
541, 7.54045
542, 7.55775
543, 7.57337
544, 7.58991
545, 7.60644
546, 7.61386
547, 7.6294
548, 7.64759
549, 7.65518
550, 7.6719
551, 7.67936
552, 7.69422
553, 7.70889
554, 7.72348
555, 7.73073
556, 7.74547
557, 7.76336
558, 7.77138
559, 7.77994
560, 7.79521
561, 7.8122
562, 7.8281
563, 7.84338
564, 7.86101
565, 7.8779
566, 7.89291
567, 7.90771
568, 7.91509
569, 7.92986
570, 7.94491
571, 7.95965
572, 7.9744
573, 7.98914
574, 7.99678
575, 8.01152
576, 8.02626
577, 8.03364
578, 8.04839
579, 8.06507
580, 8.08035
581, 8.09502
582, 8.10987
583, 8.12446
584, 8.13955
585, 8.15414
586, 8.16874
587, 8.18335
588, 8.19812
589, 8.21276
590, 8.22735
591, 8.24202
592, 8.25943
593, 8.27685
594, 8.29244
595, 8.3097
596, 8.3252
597, 8.3463
598, 8.36189
599, 8.36922
600, 8.38396
601, 8.40067
602, 8.41947
603, 8.43556
604, 8.44528
605, 8.46171
606, 8.4787
607, 8.49522
608, 8.51186
609, 8.52933
610, 8.55029
611, 8.55836
612, 8.57315
613, 8.58832
614, 8.60345
615, 8.61868
616, 8.63561
617, 8.64301
618, 8.65824
619, 8.67412
620, 8.68945
621, 8.70566
622, 8.72049
623, 8.73552
624, 8.75266
625, 8.76734
626, 8.78319
627, 8.7997
628, 8.81477
629, 8.82989
630, 8.83766
631, 8.84729
632, 8.86466
633, 8.87286
634, 8.88802
635, 8.90499
636, 8.91386
637, 8.9223
638, 8.93865
639, 8.94596
640, 8.96277
641, 8.97893
642, 8.99689
643, 9.01431
644, 9.02967
645, 9.045
646, 9.05243
647, 9.06761
648, 9.07528
649, 9.0903
650, 9.10535
651, 9.12035
652, 9.13531
653, 9.1534
654, 9.16843
655, 9.1833
656, 9.19814
657, 9.21297
658, 9.231
659, 9.24621
660, 9.26372
661, 9.27876
662, 9.29343
663, 9.30816
664, 9.32281
665, 9.33743
666, 9.35207
667, 9.3667
668, 9.38546
669, 9.40034
670, 9.41509
671, 9.43096
672, 9.44621
673, 9.46088
674, 9.47661
675, 9.48423
676, 9.49195
677, 9.50731
678, 9.52301
679, 9.53782
680, 9.55305
681, 9.56065
682, 9.57633
683, 9.59181
684, 9.60665
685, 9.62134
686, 9.63598
687, 9.65453
688, 9.66948
689, 9.68468
690, 9.69938
691, 9.71397
692, 9.72123
693, 9.73615
694, 9.75074
695, 9.76534
696, 9.78009
697, 9.79468
698, 9.80192
699, 9.81662
700, 9.83122
701, 9.84606
702, 9.86064
703, 9.87764
704, 9.88576
705, 9.90051
706, 9.90782
707, 9.92259
708, 9.93758
709, 9.9534
710, 9.96846
711, 9.976
712, 9.99106
713, 10.0059
714, 10.0221
715, 10.0371
716, 10.0523
717, 10.0672
718, 10.0746
719, 10.0895
720, 10.1042
721, 10.119
722, 10.1337
723, 10.1486
724, 10.1559
725, 10.1715
726, 10.179
727, 10.1944
728, 10.2093
729, 10.2242
730, 10.2391
731, 10.2541
732, 10.269
733, 10.2839
734, 10.299
735, 10.3139
736, 10.3288
737, 10.3437
738, 10.3514
739, 10.359
740, 10.3665
741, 10.3813
742, 10.3991
743, 10.4139
744, 10.4296
745, 10.4474
746, 10.4634
747, 10.4803
748, 10.4956
749, 10.5029
750, 10.5186
751, 10.5355
752, 10.5507
753, 10.5657
754, 10.5805
755, 10.5954
756, 10.6119
757, 10.6272
758, 10.642
759, 10.6568
760, 10.6641
761, 10.6788
762, 10.6935
763, 10.7009
764, 10.7193
765, 10.7267
766, 10.7418
767, 10.7573
768, 10.7724
769, 10.7872
770, 10.8022
771, 10.8171
772, 10.8352
773, 10.8501
774, 10.8575
775, 10.8725
776, 10.8872
777, 10.9024
778, 10.9098
779, 10.9274
780, 10.9432
781, 10.9587
782, 10.9777
783, 10.9942
784, 11.0094
785, 11.017
786, 11.0328
787, 11.0402
788, 11.0551
789, 11.0703
790, 11.0885
791, 11.0961
792, 11.1127
793, 11.1226
794, 11.1316
795, 11.139
796, 11.1536
797, 11.1631
798, 11.1821
799, 11.2005
800, 11.219
801, 11.2347
802, 11.2497
803, 11.2677
804, 11.2753
805, 11.2904
806, 11.3052
807, 11.3236
808, 11.3424
809, 11.3498
810, 11.3677
811, 11.3828
812, 11.3975
813, 11.4122
814, 11.4297
815, 11.4444
816, 11.4609
817, 11.4777
818, 11.4925
819, 11.4998
820, 11.5159
821, 11.5268
822, 11.5451
823, 11.5625
824, 11.5795
825, 11.5977
826, 11.6167
827, 11.6319
828, 11.6466
829, 11.6617
830, 11.6765
831, 11.6838
832, 11.6986
833, 11.7133
834, 11.7207
835, 11.7354
836, 11.7427
837, 11.7601
838, 11.7762
839, 11.7939
840, 11.8093
841, 11.8241
842, 11.8388
843, 11.8534
844, 11.8682
845, 11.883
846, 11.898
847, 11.9127
848, 11.9277
849, 11.9426
850, 11.9585
851, 11.974
852, 11.9898
853, 12.0054
854, 12.0204
855, 12.0359
856, 12.0506
857, 12.0672
858, 12.0819
859, 12.0979
860, 12.1148
861, 12.13
862, 12.1378
863, 12.1543
864, 12.17
865, 12.1868
866, 12.2022
867, 12.2169
868, 12.2315
869, 12.2461
870, 12.2611
871, 12.2757
872, 12.2903
873, 12.305
874, 12.3196
875, 12.3342
876, 12.3489
877, 12.3635
878, 12.3781
879, 12.3927
880, 12.4073
881, 12.422
882, 12.4366
883, 12.4512
884, 12.4584
885, 12.4731
886, 12.4877
887, 12.5023
888, 12.517
889, 12.5243
890, 12.5389
891, 12.5535
892, 12.5614
893, 12.5763
894, 12.5839
895, 12.5989
896, 12.6138
897, 12.6287
898, 12.6362
899, 12.6518
900, 12.6666
901, 12.6813
902, 12.6959
903, 12.7108
904, 12.7254
905, 12.74
906, 12.7549
907, 12.7697
908, 12.7843
909, 12.7989
910, 12.8135
911, 12.8208
912, 12.8355
913, 12.8501
914, 12.8647
915, 12.8793
916, 12.8866
917, 12.9015
918, 12.9163
919, 12.931
920, 12.9458
921, 12.9531
922, 12.9604
923, 12.9751
924, 12.9899
925, 13.0046
926, 13.0194
927, 13.0267
928, 13.0415
929, 13.0562
930, 13.071
931, 13.0857
932, 13.1005
933, 13.1152
934, 13.13
935, 13.1373
936, 13.1446
937, 13.1519
938, 13.1667
939, 13.1814
940, 13.1961
941, 13.2109
942, 13.2256
943, 13.2404
944, 13.2551
945, 13.2624
946, 13.277
947, 13.2916
948, 13.3062
949, 13.3209
950, 13.3355
951, 13.3427
952, 13.3573
953, 13.372
954, 13.3866
955, 13.4012
956, 13.4158
957, 13.4305
958, 13.4451
959, 13.4597
960, 13.4743
961, 13.489
962, 13.5036
963, 13.5183
964, 13.5329
965, 13.5402
966, 13.5548
967, 13.5694
968, 13.5841
969, 13.5987
970, 13.6133
971, 13.6279
972, 13.6426
973, 13.6573
974, 13.6719
975, 13.6792
976, 13.6938
977, 13.7084
978, 13.723
979, 13.7303
980, 13.7449
981, 13.7522
982, 13.7668
983, 13.7814
984, 13.796
985, 13.8107
986, 13.8253
987, 13.8399
988, 13.8545
989, 13.8691
990, 13.8838
991, 13.8984
992, 13.9056
993, 13.9203
994, 13.9349
995, 13.9495
996, 13.9568
997, 13.964
998, 13.9786
999, 13.9933
